-76.343950805651431,36.776459389537564,8001,10.99
-76.195480841144388,36.701753264367248,8002,20.01
-76.390092113956371,36.819186392629959,8003,11.46
-76.398780471512282,36.805583481869867,8004,0.09
-76.374341828491808,36.671048621330627,8005,14.9
-76.153027769779825,36.550036349359843,8006,0.49
-76.356070784422059,36.768527824666783,8007,12.8
-76.396585791830248,36.861252561364672,8008,15.79
-76.2724764946459,36.755530433500361,8009,8
-76.47653923783372,36.690001769229895,8010,19.69
-76.286399219047794,36.789480437577595,8011,2.97
-76.406170457341076,36.553333172702096,8012,16.79
-76.319165364804107,36.767041252908108,8013,7.66
-76.172895821957169,36.628789998571321,8014,12.13
-76.350379451131062,36.797365954701839,8015,10.57
-76.165185900480594,36.700340216565749,8016,10.09
-76.17603002465448,36.58109080444973,8017,8.89
-76.145594695628148,36.580980742925213,8018,4.55
-76.435720060551233,36.574380026951168,8019,16.39
-76.126376606135764,36.713736699785692,8020,6.23
-76.307323252562412,36.714603465806228,8021,9.28
-76.17495882365607,36.740708203949403,8022,10.73
-76.45079188826989,36.822244242780748,8023,20.68
-76.341018847132872,36.642695098706831,8024,16.27
-76.428333870697642,36.782932143006455,8025,9.67
-76.20665961320806,36.750941859911592,8026,13.77
-76.227518172394554,36.634326392930319,8027,16.16
-76.447426782768531,36.632388704740826,8028,19.11
-76.107191061529861,36.677105773256763,8029,8.79
-76.313900304462877,36.580362708908403,8030,14.64
-76.147014399620645,36.558609969340843,8031,-0.02
-76.437656720945569,36.68467278703924,8032,17.78
-76.294245270959252,36.781466033207828,8033,10.73
-76.476110317052743,36.630757383500821,8034,18.8
-76.110267143341872,36.612863173635027,8035,5.08
-76.164416585330343,36.580961712853068,8036,0.03
-76.474739769106876,36.55808085954942,8037,17.86
-76.486820987624455,36.585080815756555,8038,15.89
-76.28587528132654,36.692015967146375,8039,14.17
-76.337342282175143,36.636885840181733,8040,16.36
-76.223920908523894,36.578063716874766,8041,8.44
-76.10330262228436,36.687178609445901,8042,8.98
-76.167804167741224,36.616668735995816,8043,11.01
-76.425744502318466,36.676130322997423,8044,18.5
-76.274815564501452,36.686611725079594,8045,14.94
-76.421262584129892,36.764024059153527,8046,16.53
-76.218124136500052,36.608343033475904,8047,18.55
-76.221286739816136,36.633964123867841,8048,10.4
-76.334469787937209,36.738513845359613,8049,9.94
-76.439261385883782,36.690641564819721,8050,18.88
-76.317621895679437,36.591428558962662,8051,15.43
-76.209400648284529,36.574992960514528,8052,-0.17
-76.408309120000652,36.695643415590922,8053,17.26
-76.24166928539789,36.7424638699962,8054,17.74
-76.450684280047668,36.665772294836046,8055,19.49
-76.321145494014871,36.701042787065838,8056,13.26
-76.120199220764391,36.549690098700012,8057,6.24
-76.365721943144862,36.703782598639343,8058,12.84
-76.270790825291115,36.736344082002866,8059,2.26
-76.145091923966859,36.645911642892848,8060,10.64
-76.23753768222393,36.695688619968855,8061,13.02
-76.200148255572159,36.583967082350661,8062,8.63
-76.248051210358312,36.701620753626827,8063,17.97
-76.390654050659194,36.762609645291732,8064,11.82
-76.471346485232701,36.675600121458309,8065,22.97
-76.389253132693838,36.795183260514833,8066,13.68
-76.208426357634877,36.690154075949081,8067,20.14
-76.409207997537138,36.670909447643496,8068,16.94
-76.409983161362788,36.860375981688343,8069,13.94
-76.464807987543267,36.772818466768918,8070,19.38
-76.340987925862336,36.743158099930987,8071,8.38
-76.240291820475136,36.654809164745743,8072,18.75
-76.31456584127821,36.693494503501476,8073,14.93
-76.168288716608856,36.730697123898665,8074,1.01
-76.262558655137155,36.673927982614444,8075,16.52
-76.38364807568145,36.630348190242152,8076,13.19
-76.144210993706508,36.674190463120432,8077,3.13
-76.431070599394801,36.74051345722404,8078,17.12
-76.442793539829424,36.667454316459043,8079,20.05
-76.351391517075925,36.802269210440862,8080,11.42
-76.2111285434205,36.617350923411458,8081,22.43
-76.408760410429267,36.809519907330078,8082,15.62
-76.440494794712691,36.864040969889096,8083,14.75
-76.228153678782874,36.567368612387341,8084,0.79
-76.192924348206915,36.687227013420831,8085,20.5
-76.329945986135968,36.636678248312123,8086,16.49
-76.422872068241489,36.678953320753429,8087,16.78
-76.26528086264473,36.555323416647653,8088,16.16
-76.222087039826334,36.839130079431555,8089,5.14
-76.378242038984396,36.587669334271077,8090,12.54
-76.244731179018046,36.623607125080738,8091,13.42
-76.310722348146669,36.800688660451286,8092,7.1
-76.136923819992177,36.699730664990923,8093,12.11
-76.417242471040666,36.614724052995967,8094,15.15
-76.160640780727832,36.735893474882417,8095,3.29
-76.416021531396765,36.670248903908302,8096,18.39
-76.249381763797913,36.551815616640937,8097,17.98
-76.173466500591914,36.625815865980968,8098,11.81
-76.273640223691729,36.716541093298858,8099,9.32
-76.430660776576374,36.560249450922257,8100,17.35
-76.30565523816999,36.741284351649163,8101,4.6
-76.129411055194979,36.687608911854177,8102,12.02
-76.46796048155629,36.657074684429965,8103,19.3
-76.481918918537446,36.64648549637225,8104,19.47
-76.33695797143244,36.753471459998771,8105,7.59
-76.339725928765347,36.705999720386039,8106,11.27
-76.398199273957673,36.753066640318529,8107,14.92
-76.171889083778836,36.739193512355328,8108,10.43
-76.300387696803682,36.619157632888985,8109,10.93
-76.097404046542948,36.678180922243797,8110,0.62
-76.445396317445116,36.739953066188001,8111,17.39
-76.14790042784611,36.586126864674135,8112,6.28
-76.381764336050139,36.565300240471387,8113,12.89
-76.37930212021439,36.717620412964806,8114,13.07
-76.318943122590213,36.584370830460053,8115,15.26
-76.350629537401446,36.583945263033819,8116,10.08
-76.386029714101653,36.790525189811319,8117,15.23
-76.196222216702381,36.712160288970239,8118,17.6
-76.11587702820465,36.574711479101133,8119,7.5
-76.433969699303333,36.730288415849785,8120,17.82
-76.204033581547009,36.642229844898523,8121,17.38
-76.385938832281255,36.589807288685009,8122,18.56
-76.110500624222993,36.714232994031768,8123,1.45
-76.187292679596297,36.605348325031777,8124,11.55
-76.292375944479886,36.547283993289184,8125,15.22
-76.302889081716302,36.693705555984018,8126,12.68
-76.196078367858533,36.698227872790582,8127,19.6
-76.46676223532657,36.574257669310981,8128,16.06
-76.162709424381077,36.590810086276619,8129,8.31
-76.187193607415765,36.722276043080022,8130,1.78
-76.31426963100003,36.653253609727471,8131,14.19
-76.18853177797736,36.732406701203828,8132,5
-76.136524263666175,36.71484923302414,8133,5.32
